Timestamp,JoystickID,EventType
2025-03-26 14:49:41.419,1,Joystick #1 axis 0 -> 7
2025-03-26 14:49:41.460,1,Joystick #1 axis 0 -> 14273
2025-03-26 14:49:41.461,1,Joystick #1 button 1 -> PRESSED
2025-03-26 14:49:41.506,1,Joystick #1 axis 1 -> 10052
2025-03-26 14:49:41.546,1,Joystick #1 axis 1 -> 10624
2025-03-26 14:49:41.608,1,Joystick #1 axis 1 -> 10670
2025-03-26 14:49:41.618,1,Joystick #1 button 1 -> RELEASED
2025-03-26 14:49:41.672,1,Joystick #1 axis 1 -> 10647
2025-03-26 14:49:41.722,1,Joystick #1 axis 1 -> 10761
2025-03-26 14:49:41.763,1,Joystick #1 axis 1 -> 10601
2025-03-26 14:49:41.814,1,Joystick #1 axis 0 -> -8
2025-03-26 14:49:42.861,1,Joystick #1 button 1 -> PRESSED
2025-03-26 14:49:43.062,1,Joystick #1 button 1 -> RELEASED
2025-03-26 14:49:44.032,1,Joystick #1 axis 0 -> -104
2025-03-26 14:49:44.072,1,Joystick #1 axis 0 -> -27804
2025-03-26 14:49:44.138,1,Joystick #1 axis 0 -> -31967
2025-03-26 14:49:44.177,1,Joystick #1 axis 0 -> -32239
2025-03-26 14:49:44.218,1,Joystick #1 axis 1 -> -7651
2025-03-26 14:49:44.264,1,Joystick #1 axis 1 -> -7514
2025-03-26 14:49:44.304,1,Joystick #1 axis 0 -> -32447
2025-03-26 14:49:44.347,1,Joystick #1 axis 1 -> -6485
2025-03-26 14:49:44.406,1,Joystick #1 axis 1 -> -6416
2025-03-26 14:49:44.446,1,Joystick #1 axis 1 -> -7080
2025-03-26 14:49:44.487,1,Joystick #1 axis 0 -> -15347
2025-03-26 14:49:44.572,1,Joystick #1 axis 0 -> 7
2025-03-26 14:49:44.613,1,Joystick #1 axis 0 -> 6460
2025-03-26 14:49:44.662,1,Joystick #1 axis 0 -> 32526
2025-03-26 14:49:44.702,1,Joystick #1 axis 0 -> 32622
2025-03-26 14:49:44.743,1,Joystick #1 axis 1 -> 788
2025-03-26 14:49:44.784,1,Joystick #1 axis 1 -> -1956
